일련번호,정산지역코드,정류장ID,버스정류장명,정류장x위치값,정류장Y위치값,행정구역코드,,승차거래내역(환승포함),
411,26001,6800435,청람1리마을회관,12717.0868,3635.6808,3611025000,,,
412,26001,6800436,청람리,12716.4802,3635.6238,3611036000,,,
413,26001,6800437,청람리(동막골),12716.296,3635.5224,3611036000,,,
414,26001,6800438,청람리,12716.1514,3635.5176,3611036000,,,
415,26001,6800439,청람1리마을회관,12715.8598,3635.3532,3611036000,,,
416,26001,6800440,석곡리,12715.7176,3635.484,3611036000,,,
417,26001,6800441,봉산리(윗말),12715.6924,3635.8014,3611036000,,,
418,26001,6800442,송곡1리(예비군훈련장),12715.477,3636.2772,3611036000,,,
419,26001,6800443,송곡보건진료소,12715.0672,3636.42,3611036000,,,
420,26001,6800444,송곡1리,12714.913,3636.5628,3611036000,,,
421,26001,6800445,송곡2리(능골),12714.8668,3636.7674,3611036000,,,
422,26001,6800446,송정1리(권고조경),12714.5962,3636.8094,3611036000,,,
423,26001,6800447,송정1리,12714.3172,3636.6942,3611036000,,,
424,26001,6800448,송정1리(상소골),12713.9404,3636.5286,3611036000,,,
425,26001,6800449,송정리(행골),12713.7844,3636.2538,3611036000,,,
426,26001,6800450,송정2리(구리골),12713.626,3635.9748,3611036000,,,
427,26001,6800451,송정리,12713.3116,3635.9406,3611036000,,,
428,26001,6800452,송정2리(구리골),12712.8232,3635.6802,3611036000,,,
429,26001,6800453,송정리(행골),12712.5633,3635.57,3611036000,,,
430,26001,6800454,송정1리(상소골),12711.8992,3635.2962,3611036000,,,
431,26001,6800455,송정1리,12712.5573,3635.5578,3611036000,,,
432,26001,6800456,송정1리(권고조경),12712.807,3635.6718,3611036000,,,
433,26001,6800457,송곡2리(능골),12713.3026,3635.934,3611036000,,,
434,26001,6800458,송곡2리,12713.636,3635.975,3611036000,,,
435,26001,6800459,송곡1리,12713.788,3636.2448,3611036000,,,
436,26001,6800460,송곡보건진료소,12713.9494,3636.5274,3611036000,,,
437,26001,6800461,송곡1리(예비군훈련장),12714.301,3636.6924,3611036000,,,
438,26001,6800462,봉산리(윗말),12714.589,3636.7908,3611036000,,,
439,26001,6800463,흥진레미콘,12714.856,3636.765,3611036000,,,
440,26001,6800464,송성1리입구,12714.9016,3636.5856,3611036000,,,
441,26001,6800465,송성3리(솔티),12715.0438,3636.4152,3611036000,,,
442,26001,6800466,송성1리,12715.4488,3636.3036,3611036000,,,
443,26001,6800467,송성1리입구,12715.684,3635.805,3611036000,,,
444,26001,6800468,흥진레미콘,12715.7032,3635.4906,3611036000,,,
445,26001,6800469,한국콜마,12715.8514,3635.3496,3611036000,,,
446,26001,6800470,원성리(죽근마을),12716.1478,3635.5098,3611036000,,,
447,26001,6800471,신방2리마을회관,12716.269,3635.5104,3611036000,,,
448,26001,6800472,베어트리파크,12716.4634,3635.6124,3611036000,,,
449,26001,6800473,송성2리입구,12715.8316,3635.3142,3611036000,,,
450,26001,6800474,송성2리입구,12715.6684,3635.1792,3611036000,,,
451,26001,6800475,베어트리파크,12715.4176,3634.8678,3611036000,,,
452,26001,6800476,신방2리마을회관,12715.0837,3634.8892,3611036000,,,
453,26001,6800477,원성리(죽근마을),12714.8806,3635.0844,3611036000,,,
454,26001,6800478,한국콜마,12714.01,3635.4066,3611036000,,,
455,26001,6800479,원성2리,12715.6484,3638.6647,0,,,
456,26001,6800480,신흥리,12715.6338,3638.6559,0,,,
457,26001,6800481,영당리(영성들),12716.4334,3636.7044,3611025000,,,
458,26001,6800482,대전카톨릭대입구,12719.29,3622.014,3020054600,,,
459,26001,6800483,양곡리,12719.0848,3622.0746,3020054600,,,
460,26001,6800484,세종미래산업단지,12719.0962,3622.8144,3020054700,,,
461,26001,6800485,달전1리,12717.883,3624.7848,3020054700,,,
462,26001,6800486,달전2리입구,12717.0694,3625.3668,3611034000,,,
463,26001,6800487,달전리(태호농장),12716.8366,3625.602,3611034000,,,
464,26001,6800488,금사리,12716.983,3626.052,3611034000,,,
465,26001,6800489,다방1리마을회관,12717.262,3626.2026,3611034000,,,
466,26001,6800490,다방2리마을회관,12717.2997,3626.4215,3611034000,,,
467,26001,6800491,금사리,12717.2644,3626.6022,3611034000,,,
468,26001,6800492,달전리(태호농장),12717.145,3626.8146,3611034000,,,
469,26001,6800493,달전2리입구,12717.0508,3627.3888,3611034000,,,
470,26001,6800494,부거실(아랫마을),12716.8588,3627.8538,3611034000,,,
471,26001,6800495,부거실(윗마을),12716.881,3628.1178,3611034000,,,
472,26001,6800496,부거실(아랫마을),12716.6276,3624.9844,3611034000,,,
473,26001,6800497,달전2리입구,12716.1063,3624.7614,3611034000,,,
474,26001,6800498,달전1리,12716.633,3624.9887,3611034000,,,
475,26001,6800499,세종미래산업단지,12714.9021,3631.1458,3611053000,,,
476,26001,6800500,양곡리,12711.6245,3631.0589,0,,,
477,26001,6800501,대전카톨릭대입구,12711.4559,3630.8188,0,,,
478,26001,6800502,영당리(영성들),12714.3586,3627.0774,3611034000,,,
479,26001,6800503,신흥리,12711.3116,3642.3593,0,,,
480,26001,6800504,신흥리(사사),12712.6061,3641.9363,0,,,
481,26001,6800505,원성2리,12712.3475,3641.606,0,,,
482,26001,6800506,심중2리입구,12716.9876,3633.8191,0,,,
483,26001,6800507,성호아파트,12717.2206,3633.5838,3611036000,,,
484,26001,6800508,갈정교,12719.5042,3633.4806,0,,,
485,26001,6800509,관정1리,12719.314,3634.7028,3611032000,,,
486,26001,6800511,고등2리,12719.1058,3635.1882,3611025000,,,
487,26001,6800512,전의산연수원,12718.882,3635.7348,3611025000,,,
488,26001,6800513,서정2리,12718.786,3635.9202,0,,,
489,26001,6800514,서정2리마을회관,12718.4104,3636.2352,3611025000,,,
490,26001,6800515,서정1리마을회관,12718.2302,3636.1626,0,,,
491,26001,6800516,감성초등학교,12718.162,3636.1199,0,,,
492,26001,6800517,감성리,12719.2891,3632.248,0,,,
493,26001,6800518,두만리,12720.2182,3632.2678,0,,,
494,26001,6800519,국곡리,12719.2993,3632.2527,0,,,
495,26001,6800520,국곡리32사단,12722.1028,3631.5642,3611033000,,,
496,26001,6800521,국곡리,12721.9744,3631.7958,0,,,
497,26001,6800522,옹기마을,12721.4882,3633.3802,0,,,
498,26001,6800523,용담리,12722.3547,3633.6165,0,,,
499,26001,6800524,안산교,12722.36,3633.6244,0,,,
500,26001,6800525,안상산성,12716.0404,3630.2622,0,,,
501,26001,6800526,안산1동,12715.6978,3628.8642,0,,,
502,26001,6800527,국방과학연구원,12716.8792,3628.107,0,,,
503,26001,6800528,노은화훼단지,12716.7856,3628.1646,0,,,
504,26001,6800529,죽동삼거리,12715.8769,3631.0467,0,,,
505,26001,6800530,유성우체국,12715.9643,3630.8904,0,,,
506,26001,6800531,유성고속버스터미널,12716.0254,3630.2664,0,,,
507,26001,6800532,유성리베라호텔,12715.4233,3629.2611,0,,,
508,26001,6800533,유성온천역,12715.4788,3629.214,0,,,
509,26001,6800534,홍인호텔,12715.9584,3630.9192,0,,,
510,26001,6800535,충남대학교,12717.0568,3627.3768,0,,,
511,26001,6800536,한진오피스텔,12717.1282,3626.8608,0,,,
512,26001,6800537,유성온천역,12715.0552,3625.3434,3611034000,,,
513,26001,6800538,유성온천역5번출구,12715.1986,3624.7896,3611034000,,,
514,26001,6800539,유성자이아파트,12717.148,3626.8158,0,,,
515,26001,6800540,유성고속버스터미널,12717.061,3627.3804,0,,,
516,26001,6800541,유성전화국,12716.8594,3627.8538,0,,,
517,26001,6800542,죽동삼거리,12717.1606,3628.2798,3611034000,,,
518,26001,6800543,노은화훼단지,12717.301,3628.425,3611034000,,,
519,26001,6800544,유성여고입구,12717.7876,3628.575,3611034000,,,
520,26001,6800545,국방과학연구소,12717.9208,3628.653,3611034000,,,
521,26001,6800546,안산1동,12718.2706,3628.713,3611034000,,,
522,26001,6800547,안산산성,12718.4938,3628.7808,3611034000,,,
523,26001,6800548,안산교,12718.7506,3628.7988,3611034000,,,
524,26001,6800549,용담리,12719.434,3628.8654,3611034000,,,
525,26001,6800550,옹기마을,12719.527,3628.893,3611034000,,,
526,26001,6800551,두만리,12719.296,3629.196,3611034000,,,
527,26001,6800552,감성리,12719.431,3629.3448,3611034000,,,
528,26001,6800553,감성초등학교,12719.6836,3629.91,3611034000,,,
529,26001,6800554,대추리,12720.0148,3629.9736,3611034000,,,
530,26001,6800555,사관정,12720.6478,3629.8512,3611034000,,,
531,26001,6800556,중대부,12721.5166,3630.75,3611034000,,,
532,26001,6800557,상대부(쌍태울),12721.507,3630.7374,3611034000,,,
533,26001,6800558,중대부,12720.6916,3629.8674,3611034000,,,
534,26001,6800559,사관정앞,12720.0075,3629.9973,3611034000,,,
535,26001,6800560,대추리,12719.6794,3629.9178,3611034000,,,
536,26001,6800561,서정1리마을회관,12719.413,3629.3508,3611034000,,,
537,26001,6800562,서정2리마을회관,12719.2846,3629.1996,3611034000,,,
538,26001,6800563,서정2리,12719.5138,3628.8984,3611034000,,,
539,26001,6800564,전의산연수원,12718.7524,3628.8066,3611034000,,,
540,26001,6800565,고등2리(안골),12718.2658,3628.722,3611034000,,,
541,26001,6800566,관정1리,12717.9046,3628.659,3611034000,,,
542,26001,6800567,갈정교,12717.787,3628.5858,3611034000,,,
543,26001,6800568,성호아파트,12717.1774,3628.3182,3611034000,,,
544,26001,6800571,전의산업단지,12723.7822,3631.7868,3611033000,,,
545,26001,6800572,하노곡,12721.9702,3631.8,0,,,
546,26001,6800573,노곡리종점,12709.048,3643.0161,0,,,
547,26001,6800574,하노곡,12708.9263,3642.3513,0,,,
548,26001,6800575,종성골,12716.9854,3638.025,3611025000,,,
549,26001,6800576,신정2리,12719.6509,3631.2836,0,,,
550,26001,6800577,신정1리,12719.8858,3631.5858,3611032000,,,
551,26001,6800578,읍내리,12719.02,3634.8528,0,,,
552,26001,6800579,달전2리입구,12721.9563,3631.7962,0,,,
553,26001,6800580,금암리(사기정골),12716.6398,3635.6598,3611036000,,,
554,26001,6800581,금암리(솔정자),12717.254,3634.2197,3611036000,,,
555,26001,6800582,금암리(영조주택),12717.4438,3635.2992,3611025000,,,
556,26001,6800583,한국영상대기숙사,12717.5152,3635.451,3611025000,,,
557,26001,6800584,금암리노인정,12717.5212,3635.4266,0,,,
558,26001,6800585,금암삼거리,12716.1849,3633.5819,3611036000,,,
559,26001,6800586,진의리입구,12715.6468,3633.5322,3611036000,,,
560,26001,6800587,연기면사무소,12715.2322,3633.7902,3611036000,,,
561,26001,6800588,은하수공원,12715.12,3633.4134,3611036000,,,
562,26001,6800589,은하수공원,12714.931,3633.417,3611036000,,,
563,26001,6800590,연기면사무소,12714.7864,3633.4008,3611036000,,,
564,26001,6800591,연기산업단지,12714.25,3633.3936,3611036000,,,
565,26001,6800592,눌왕1리(도덕농장),12713.9866,3633.4026,3611036000,,,
566,26001,6800593,수왕초등학교,12713.4844,3633.3648,3611036000,,,
567,26001,6800594,눌왕2리(푸른농원),12712.7724,3633.7371,0,,,
568,26001,6800595,눌왕2리마을회관,12712.9505,3633.1205,0,,,
569,26001,6800596,눌왕2리,12713.4748,3633.3594,3611036000,,,
570,26001,6800597,수산리,12713.7928,3633.4116,3611036000,,,
571,26001,6800598,수산리(방아다리),12713.992,3633.3948,3611036000,,,
572,26001,6800599,눌왕2리,12714.2488,3633.3852,3611036000,,,
573,26001,6800600,눌왕2리마을회관,12714.7864,3633.3942,3611036000,,,
574,26001,6800601,눌왕2리(푸른농원),12714.928,3633.4092,3611036000,,,
575,26001,6800602,수왕초등학교,12715.232,3633.79,0,,,
576,26001,6800603,눌왕1리(도덕농장),12715.6366,3633.5208,3611036000,,,
577,26001,6800604,연기산업단지,12716.1766,3633.5781,3611036000,,,
578,26001,6800605,연기2리마을회관,12718.8776,3623.5085,0,,,
579,26001,6800606,보통1리마을회관,12718.8784,3623.5094,0,,,
580,26001,6800607,연기3리(개골),12708.4236,3628.7148,4415059000,,,
581,26001,6800608,성강리,12708.5944,3628.7538,4415059000,,,
582,26001,6800609,성강리마을회관,12708.7744,3628.8438,0,,,
583,26001,6800610,송림사입구,12712.141,3629.6388,3611035000,,,
584,26001,6800611,축산리마을회관,12715.3936,3629.6322,0,,,
585,26001,6800612,축산리,12717.742,3635.787,3611025000,,,
586,26001,6800613,금천1리,12717.9352,3635.4468,3611025000,,,
587,26001,6800614,금천1리마을회관,12721.1098,3627.5724,3611034000,,,
588,26001,6800615,금천2리마을회관,12723.1534,3626.2626,0,,,
589,26001,6800616,금천1리마을회관,12721.7296,3627.4332,3020058000,,,
590,26001,6800617,금천1리,12721.1104,3627.5826,3611034000,,,
591,26001,6800618,축산리,12720.9599,3627.7332,3611034000,,,
592,26001,6800619,축산리마을회관,12720.0016,3627.507,3611034000,,,
593,26001,6800620,송림사입구,12719.104,3628.47,3611034000,,,
594,26001,6800621,도암리마을회관,12718.8346,3628.2168,3611034000,,,
595,26001,6800622,도암리,12719.1142,3628.4712,3611034000,,,
596,26001,6800623,도암리마을회관,12716.2612,3638.9928,0,,,
597,26001,6800624,전의역,12717.3304,3638.0646,3611025000,,,
598,26001,6800625,시청별관입구,12717.3454,3637.7244,3611025000,,,
599,26001,6800626,양지중학교(한뜰마을1 2단지),12717.385,3637.5912,3611025000,,,
600,26001,6800627,시청별관입구,12717.4336,3637.3128,3611025000,,,
601,26001,6800628,장기중학교,12717.4546,3637.119,3611025000,,,
602,26001,6800629,하봉교차로,12716.8177,3625.5934,0,,,
603,26001,6800630,은용리,12719.104,3628.47,3611034000,,,
604,26001,6800631,동현리,12718.8346,3628.2168,3611034000,,,
605,26001,6800632,공주정명학교,12719.1142,3628.4712,3611034000,,,
606,26001,6800633,송선수영장,12719.7982,3628.8072,3611034000,,,
607,26001,6800634,송선1통,12720.0436,3628.4418,3611034000,,,
608,26001,6800635,송선2통,12720.1258,3628.0722,3611034000,,,
609,26001,6800636,세종시민체육관,12720.0016,3627.507,3611034000,,,
610,26001,6800637,공주정보고,12720.8194,3627.5868,3611034000,,,
611,26001,6800638,금흥동,12720.9508,3627.7338,3611034000,,,
612,26001,6800639,공무원교육원 입구,12720.8056,3627.5904,3611034000,,,
613,26001,6800640,법원/공주교도소,12720.1402,3628.068,3611034000,,,
614,26001,6800641,우남퍼스트빌,12720.052,3628.431,3611034000,,,
615,26001,6800642,주공2차아파트,12719.7802,3628.8126,3611034000,,,
616,26001,6800643,신관중앙로,12712.2474,3640.8934,0,,,
617,26001,6800644,주공1차아파트,12709.438,3641.3202,4413132000,,,
618,26001,6800645,관골,12709.402,3643.131,3611039000,,,
619,26001,6800646,전막사거리,12715.9606,3637.836,3611038000,,,
620,26001,6800647,종합버스터미널,12716.4244,3636.7032,3611025000,,,
621,26001,6800648,시목동,12716.9761,3626.0588,0,,,
622,26001,6800649,옥룡동 주민센터,12716.6096,3625.6909,0,,,
623,26001,6800650,옥룡동 교차로,12716.1234,3625.619,0,,,
624,26001,6800651,옥룡동 회전교차로,12716.8177,3625.5934,0,,,
625,26001,6800652,중동사거리,12717.0624,3625.3668,0,,,
626,26001,6800653,산성시장,12717.8738,3624.9611,0,,,
627,26001,6800654,산성동종점,12717.8663,3624.7568,0,,,
628,26001,6800655,산성시장(옥룡동 공주고방면),12717.9746,3624.6277,0,,,
629,26001,6800656,중동사거리,12718.1832,3624.3622,0,,,
630,26001,6800657,옥룡동 회전교차로(터미널),12718.6126,3623.9016,0,,,
631,26001,6800658,옥룡동 주민센터(시목동방면),12718.7194,3623.7216,0,,,
632,26001,6800659,시목동(터미널 방면),12718.8856,3623.4936,0,,,
633,26001,6800660,종합버스터미널(신관초방면),12719.101,3623.1978,0,,,
634,26001,6800661,전막사거리,12719.1904,3623.088,0,,,
635,26001,6800662,관골,12719.3801,3622.8152,0,,,
636,26001,6800663,주공1차아파트(법원방면),12719.4694,3622.6058,0,,,
637,26001,6800664,신관초사거리(신관주공방면),12719.6037,3622.2154,0,,,
638,26001,6800665,주공2차아파트(법원방면),12719.8905,3621.9914,0,,,
639,26001,6800666,우남퍼스트빌(정보고방면),12720.0813,3621.7343,0,,,
640,26001,6800667,공주교도소,12720.1789,3621.5333,0,,,
641,26001,6800668,공무원교육원,12709.7187,3629.0179,0,,,
642,26001,6800669,금흥동,12715.6932,3628.8681,3611051000,,,
643,26001,6800670,공주정보고(장군면 방면),12716.8582,3627.8832,3611034000,,,
644,26001,6800671,장기산업단지(장군면방면),12717.043,3627.3828,3611034000,,,
645,26001,6800672,송선2통(장군면 방면),12717.1342,3626.8386,3611034000,,,
646,26001,6800673,송선1통(장군면 방면),12717.2452,3626.613,3611034000,,,
647,26001,6800674,송선수영장(장군면방면),12717.2878,3626.403,3611034000,,,
648,26001,6800675,공주정명학교(장군면방면),12716.9674,3626.0538,3611034000,,,
649,26001,6800676,동현리(장군면 방면),12716.6056,3625.6908,3611034000,,,
650,26001,6800677,은용리,12716.125,3625.62,3611034000,,,
651,26001,6800678,하봉교차로,12716.6044,3625.6812,3611034000,,,
652,26001,6800679,장기중학교,12716.8318,3625.593,3611034000,,,
653,26001,6800680,신봉초등학교,12717.0628,3625.3614,3611034000,,,
654,26001,6800681,세종시문화예술회관,12720.5068,3621.2574,3020054000,,,
655,26001,6800682,죽림리,12720.1456,3632.2374,0,,,
656,26001,6800683,욱일아파트,12711.4575,3630.8237,0,,,
657,26001,6800684,침산리,12711.6183,3631.0542,0,,,
658,26001,6800685,갈산2리,12712.1377,3632.4152,0,,,
659,26001,6800686,응암3리입구,12712.9399,3633.1279,0,,,
660,26001,6800687,산수리입구,12712.937,3633.1278,0,,,
661,26001,6800688,산수리,12712.1404,3632.4182,0,,,
662,26001,6800689,저산리,12712.2343,3640.7681,0,,,
663,26001,6800690,저산2리,12721.1098,3628.6254,3611034000,,,
664,26001,6800691,행산리입구,12715.2454,3624.753,3611034000,,,
665,26001,6800692,행산리,12711.6223,3631.0544,3611035000,,,
666,26001,6800693,행산리(미건산업입구),12711.7126,3642.9306,3611039000,,,
667,26001,6800694,갈산리,12716.755,3634.6656,3611036000,,,
668,26001,6800695,대교1리(밤실입구),12715.6978,3628.8642,0,,,
669,26001,6800696,평기리(아랫말),12714.5551,3630.113,3611053000,,,
670,26001,6800697,평기리마을회관,12715.0451,3625.342,3611034000,,,
671,26001,6800698,평기리(상정말),12715.1235,3624.4421,3611034000,,,
672,26001,6800699,송학사거리,12716.6389,3635.6717,3611036000,,,
673,26001,6800700,용현리,12714.3707,3635.3493,3611036000,,,
674,26001,6800701,평촌입구,12714.3764,3635.3404,3611036000,,,
675,26001,6800702,용암1리마을회관,12716.9286,3634.2824,3611036000,,,
676,26001,6800703,용암2리입구,12717.8211,3635.7025,3611025000,,,
677,26001,6800704,용암2리마을회관,12715.8789,3635.3322,3611036000,,,
678,26001,6800705,용암1리마을회관,12719.8306,3632.7039,3611032000,,,
679,26001,6800706,평촌입구,12716.8311,3627.6011,3611034000,,,
680,26001,6800707,용현리,12716.8435,3627.6001,3611034000,,,
681,26001,6800708,용현길입구,12716.8311,3627.6011,3611034000,,,
682,26001,6800709,송학2리(하나로마트),12718.8262,3628.224,3611034000,,,
683,26001,6800710,송학2리(언고개),12714.4522,3634.4988,3611036000,,,
684,26001,6800711,태산리,12714.4378,3634.4808,3611036000,,,
685,26001,6800712,의랑초등학교,12717.2476,3634.2138,3611036000,,,
686,26001,6800713,송학2리(언고개),12717.9224,3635.8349,3611025000,,,
687,26001,6800714,송학2리(하나로마트),12722.0206,3628.5048,3014056000,,,
688,26001,6800715,송문리입구,12715.1009,3634.8817,3611036000,,,
689,26001,6800716,평기리(상정말),12715.2237,3634.9191,3611036000,,,
690,26001,6800717,평기리마을회관,12715.1292,3624.4454,3611034000,,,
691,26001,6800718,평기리(아랫말),12716.3636,3634.5099,3611036000,,,
692,26001,6800719,대교1리(밤실입구),12712.551,3640.6946,3611037000,,,
693,26001,6800720,장기초등학교,12716.6589,3627.6382,3611034000,,,
694,26001,6800721,은용1리,12714.4474,3631.0504,3611053000,,,
695,26001,6800722,산학리,12714.4976,3630.6832,3611053000,,,
696,26001,6800723,동원주식회사,12716.5108,3636.5754,3611025000,,,
697,26001,6800724,영평사입구,12716.2294,3637.0872,3611025000,,,
698,26001,6800725,금암삼거리,12716.8435,3627.6001,3611034000,,,
699,26001,6800726,금암리노인정,12717.9777,3636.0936,3611025000,,,
700,26001,6800727,금암리(웅대원룸),12716.111,3624.7565,3611034000,,,
701,26001,6800728,한국영상대기숙사,12716.878,3628.1052,3611034000,,,
702,26001,6800729,금암리(서봉타운),12716.5867,3628.3288,3611025000,,,
703,26001,6800730,금암리(영조주택),12718.1046,3629.2257,3611025000,,,
704,26001,6800731,금암리(그린원룸),12718.24,3629.4795,3611025000,,,
705,26001,6800732,열병합발전소,12718.6575,3629.8521,3611025000,,,
706,26001,6800733,영평사입구,12716.2648,3638.997,0,,,
707,26001,6800734,동원주식회사,12715.6932,3628.8681,3611051000,,,
708,26001,6800735,산학리,12717.1738,3644.5488,4413135000,,,
709,26001,6800736,은용1리,12716.6064,3625.6823,0,,,
710,26001,6800737,신동아아파트,12717.9717,3624.6354,0,,,
711,26001,6800738,세종시청,12720.5236,3621.3864,0,,,
712,26001,6800739,세종시청별관,12715.4886,3629.4842,3611025000,,,
713,26001,6800740,양화2리,12715.35,3629.4704,3611025000,,,
714,26001,6800741,첫마을3단지,12714.8635,3629.6227,3611025000,,,
715,26001,6800742,용포리,12714.5826,3629.5786,3611025000,,,
716,26001,6800743,양화2리,12714.5234,3629.7632,3611025000,,,
717,26001,6800744,세종시청별관,12714.842,3629.7536,3611025000,,,
718,26001,6800745,조치원청사,12718.3814,3629.9342,3611025000,,,
719,26001,6800746,침산리,12718.7353,3630.0732,3611025000,,,
720,26001,6800747,욱일아파트,12719.0432,3629.887,3611025000,,,
721,26001,6800748,죽림리,12718.2544,3629.0706,3611025000,,,
722,26001,6800749,도담중고등학교,12718.2691,3629.0844,3611025000,,,
723,26001,6800750,도담초등학교,12715.049,3629.4344,3611025000,,,
724,26001,6800751,도램마을14 15단지,12718.4867,3628.7881,3611025000,,,
725,26001,6800752,도담중고등학교,12721.7098,3627.2298,3014056000,,,
726,26001,6800753,죽림리,12719.4323,3628.8713,3611034000,,,
727,26001,6800754,오송역,12721.1151,3628.6202,3611034000,,,
728,26001,6800755,도담동,12723.3178,3627.6276,3014056000,,,
729,26001,6800756,정부세종청사북측,12723.1066,3627.5394,3014056000,,,
730,26001,6800757,한솔동,12709.448,3641.3252,4413132000,,,
731,26001,6800758,세종고속시외버스터미널(지상),12718.3924,3624.4496,3020054700,,,
732,26001,6800759,세종고속시외버스터미널(지상),12718.646,3629.8402,3611025000,,,
733,26001,6800760,한솔동,12719.3191,3629.875,3611025000,,,
734,26001,6800761,정부세종청사북측,12719.6998,3630.0473,3611025000,,,
735,26001,6800762,도담동,12718.7351,3629.8708,3611025000,,,
736,26001,6800763,금남초등학교,12717.3977,3635.4919,3611025000,,,
737,26001,6800764,신촌리,12717.2184,3635.5789,3611025000,,,
738,26001,6800765,호탄리,12717.4675,3635.7379,3611025000,,,
739,26001,6800766,호탄리(안터),12712.6234,3642.0948,3611037000,,,
740,26001,6800767,장재리,12717.6205,3632.0364,3611031000,,,
741,26001,6800768,장재1리,12719.1298,3631.9518,3611032000,,,
742,26001,6800769,장재리(태련암입구),12717.8326,3636.3546,3611025000,,,
743,26001,6800770,장재리(길재고개),12718.162,3636.12,3611025000,,,
744,26001,6800771,황용리,12717.4774,3635.6684,3611025000,,,
745,26001,6800772,황용교,12718.0046,3636.0857,3611025000,,,
746,26001,6800773,석교리마을회관,12717.4579,3635.6681,3611025000,,,
747,26001,6800774,새나루마을8단지,12716.8506,3634.8059,3611036000,,,
748,26001,6800775,새나루마을10단지,12714.9552,3629.2283,3611025000,,,
749,26001,6800776,집현리입구,12714.7134,3629.1202,3611025000,,,
750,26001,6800777,집현동,12714.8473,3628.956,3611025000,,,
751,26001,6800778,부용1리,12715.0836,3628.9941,3611025000,,,
752,26001,6800779,부용2리,12718.8755,3635.7318,3611025000,,,
753,26001,6800780,부용2리,12723.4282,3627.8304,3014056000,,,
754,26001,6800781,부용1리,12717.3854,3637.5376,3611025000,,,
755,26001,6800782,집현동,12714.7702,3628.9726,3611053000,,,
756,26001,6800783,집현리입구,12715.0765,3629.0036,3611025000,,,
757,26001,6800784,새나루마을10단지,12714.8449,3628.9674,3611025000,,,
758,26001,6800785,새나루마을8단지,12714.7328,3629.1256,3611025000,,,
759,26001,6800786,석교리마을회관,12714.9576,3629.217,3611025000,,,
760,26001,6800787,황용교,12714.9507,3629.9166,3611025000,,,
761,26001,6800788,장재리(길재고개),12716.6569,3627.6455,3611034000,,,
762,26001,6800789,장재리(태련암입구),12721.7032,3627.2292,3014056000,,,
763,26001,6800790,장재리,12712.8852,3641.4952,3611037000,,,
764,26001,6800791,호탄리(안터),12713.1965,3641.6763,3611037000,,,
765,26001,6800792,호탄리,12713.3118,3641.7566,3611037000,,,
766,26001,6800793,금남초등학교,12713.2606,3641.8858,3611037000,,,
767,26001,6800794,대평리,12712.6406,3642.0755,3611037000,,,
768,26001,6800795,황용2리,12718.4596,3630.0142,3611025000,,,
769,26001,6800796,남곡리마을회관,12718.8436,3630.0771,3611025000,,,
770,26001,6800797,황용2리,12719.1071,3629.6618,3611025000,,,
771,26001,6800798,황용리삼성복지회관,12719.7295,3630.103,3611025000,,,
772,26001,6800799,황용사,12719.3671,3629.8881,3611025000,,,
773,26001,6800800,영대리,12716.1827,3630.1978,3611052000,,,
774,26001,6800801,영대1리마을회관,12715.99,3630.3263,3611052000,,,
775,26001,6800802,달전리,12715.7012,3630.2936,3611052000,,,
776,26001,6800803,달전리마을회관,12720.1891,3632.2925,3611032000,,,
777,26001,6800804,달전리,12720.1978,3632.3006,3611032000,,,
778,26001,6800805,영대리,12717.4443,3635.7411,3611025000,,,
779,26001,6800806,황용사,12717.2161,3635.5689,3611025000,,,
780,26001,6800807,황용리삼성복지회관,12717.394,3635.4813,3611025000,,,
781,26001,6800808,망골,12714.0375,3632.2923,3611031000,,,
782,26001,6800809,둔곡동새마을회관,12715.7632,3629.4678,3611025000,,,
783,26001,6800810,구룡2통보건소,12717.5855,3636.6502,3611025000,,,
784,26001,6800811,구룡2통,12716.8858,3633.6804,3611036000,,,
785,26001,6800812,구룡,12717.7487,3635.7989,3611025000,,,
786,26001,6800813,구즉동주민센터입구,12715.4174,3630.1117,3611053000,,,
787,26001,6800814,구즉동,12714.3647,3630.9355,3611053000,,,
788,26001,6800815,구즉초등학교,12717.8211,3635.7025,3611025000,,,
789,26001,6800816,구룡,12713.1124,3635.8133,3611036000,,,
790,26001,6800817,구룡2통,12713.6692,3636.0904,3611036000,,,
791,26001,6800818,구룡2통보건소,12715.1341,3633.4121,3611036000,,,
792,26001,6800819,둔곡동새마을회관,12716.3791,3633.3459,3611036000,,,
793,26001,6800820,망골,12717.4224,3637.2582,3611025000,,,
794,26001,6800821,달전리마을회관,12717.8147,3635.6973,3611025000,,,
795,26001,6800822,성덕1리,12713.0283,3636.3337,3611036000,,,
796,26001,6800823,영곡2리,12713.099,3635.797,3611036000,,,
797,26001,6800824,원봉1리마을회관,12713.0283,3636.3337,3611036000,,,
798,26001,6800825,원봉1리,12717.0576,3633.6849,3611036000,,,
799,26001,6800826,도남리,12719.1956,3626.2986,3611034000,,,
800,26001,6800827,금강수목원(산림박물관),12714.9774,3630.389,0,,,
801,26001,6800828,금강수목원(산림박물관),12715.105,3634.6866,3611036000,,,
802,26001,6800829,도남리마을회관,12715.1018,3634.8604,3611036000,,,
803,26001,6800830,도남리,12715.9985,3629.8003,3611052000,,,
804,26001,6800831,원봉1리,12716.0681,3629.9473,3611052000,,,
805,26001,6800832,원봉2리,12717.5224,3635.2611,3611025000,,,
