적재_연월일,정류장_ID,정류장_명,행정구역코드
202306,293017061,동원주식회사,2901035
202306,293017062,영평사입구,2901035
202306,293017063,영평사입구,2901035
202306,293017064,봉안리,2901035
202306,293017065,송문리,2901035
202306,293017066,송문리,2901035
202306,293017067,송문리(원송정),2901035
202306,293017068,송문리(원송정),2901035
202306,293017069,송학리입구,2901035
202306,293017070,용현리(효도마을),2901035
202306,293017071,용현리(효도마을),2901035
202306,293018001,베어트리파크,2901038
202306,293018002,베어트리파크,2901038
202306,293018003,흥진레미콘,2901038
202306,293018004,송성1리입구,2901038
202306,293018005,송성1리입구,2901038
202306,293018006,흥진레미콘,2901038
202306,293018007,송성2리입구,2901038
202306,293018008,송성2리입구,2901038
202306,293018009,송성1리,2901038
202306,293018010,송성3리마을회관,2901038
202306,293018012,송성3리(솔티),2901038
202306,293018013,미곡리,2901038
202306,293018014,미곡리,2901038
202306,293018015,개미고개,2901038
202306,293018016,개미고개,2901038
202306,293018017,청람리(동막골),2901038
202306,293018018,청람리입구,2901038
202306,293018019,청람리입구,2901038
202306,293018020,송정리,2901038
202306,293018021,청람리,2901038
202306,293018022,청람리,2901038
202306,293018023,청람1리마을회관,2901038
202306,293018024,청람1리마을회관,2901038
202306,293018025,송정2리(구리골),2901038
202306,293018026,송정2리(구리골),2901038
202306,293018027,송정리(행골),2901038
202306,293018028,송정리(행골),2901038
202306,293018029,송정1리(상소골),2901038
202306,293018030,송정1리(상소골),2901038
202306,293018031,아람달동림권역체험관,2901038
202306,293018032,아람달동림권역체험관,2901038
202306,293018033,송정1리,2901038
202306,293018034,송정1리,2901038
202306,293018035,송정1리(권고조경),2901038
202306,293018036,송정1리(권고조경),2901038
202306,293018037,청송산업단지입구,2901038
202306,293018038,청송산업단지입구,2901038
202306,293018039,석곡리,2901038
202306,293018040,송곡2리(능골),2901038
202306,293018041,석곡리,2901038
202306,293018042,송곡2리(능골),2901038
202306,293018043,청송리,2901038
202306,293018044,보덕2리마을회관,2901038
202306,293018045,청송리,2901038
202306,293018046,석곡리입구,2901038
202306,185003103,건양대병원,
202306,185003104,느리울12단지,
202306,185003105,건양대병원네거리,
202306,185003106,건양대병원네거리,
202306,185003107,상보안,
202306,185003108,상보안,
202306,185003109,대전추모공원,
202306,185003110,대전추모공원,
202306,185003111,괴곡과선교,
202306,185003112,괴곡과선교,
202306,185003113,괴곡동.고리골,
202306,185003114,벌말,
202306,185003115,벌말,
202306,185003116,괴곡동.고리골,
202306,185003117,모세골,
202306,185003118,모세골,
202306,185003119,윗정림,
202306,185003120,윗정림,
202306,185003121,반지리,
202306,185003122,반지리,
202306,185003123,선골,
202306,185003124,선골,
202306,185003125,KT인재개발원,
202306,185003126,KT인재개발원,
202306,185003127,괴정네거리,
202306,185003128,괴정동주민센터,
202306,185003129,괴정동주민센터,
202306,185003130,KT서대전지사입구,
202306,185003131,KT서대전지사입구,
202306,185003132,괴정동우창산업,
202306,185003133,탄방네거리,
202306,185003134,백운초등학교,
202306,185003135,예지중고등학교,
202306,185003136,롯데백화점,
202306,185003137,롯데아파트,
202306,185003138,롯데아파트,
202306,185003139,서우아파트1단지,
202306,185003140,코오롱아파트,
202306,185003141,안골네거리,
202306,185003142,안골네거리,
202306,185003143,서우아파트2단지,
202306,185003144,서중학교입구,
202306,185003145,봉산중학교,
202306,185003146,내동네거리,
202306,185003147,내동주민센터,
202306,185003148,괴정네거리,
202306,185003149,괴정네거리,
202306,185003150,괴정네거리,
202306,185003151,내동초등학교,
202306,185003152,맑은아침아파트,
202306,185003153,한민시장,
202306,185003154,배재대학교종점,
202306,185003155,배재대학교종점,
202306,185003156,배재대학교,
202306,185003157,경남아파트,
202306,185003158,공굴안,
202306,185003159,배재대학교,
202306,185003160,대아아파트,
202306,185003161,평생교육문화센터,
202306,185003162,조달청입구,
202306,185003163,서대전여고,
202306,185003164,경남아파트,
202306,185003165,서대전여고,
202306,185003166,복음양지아파트,
202306,185003167,복음양지아파트,
202306,185003168,남부소방서,
202306,185003169,조달청,
202306,185003170,유천초등학교,
202306,185003171,도마중학교,
202306,185003172,배재시장,
202306,185003173,귀빈장네거리,
202306,185003174,도마중학교,
202306,185003175,내동고개,
202306,185003176,유천초등학교,
202306,185003177,변동중학교,
202306,185003178,내동고개,
202306,185003179,제일중고등학교,
202306,185003180,조달청네거리,
202306,185003181,제일중고등학교,
202306,185003182,조달청네거리,
202306,185003183,도마삼거리,
202306,185003184,도마삼거리,
202306,185003185,구농도원,
202306,185003186,구농도원,
202306,185003187,구농도원네거리,
202306,185003188,구농도원네거리,
202306,185003189,도마1동주민센터입구,
202306,185003190,도마1동주민센터입구,
202306,185003191,도마네거리,
202306,185003192,도마네거리,
202306,185003193,도마네거리,
202306,185003194,도마네거리,
202306,185003195,도마교,
202306,185003196,도마시장,
202306,185003197,도마교,
202306,185003198,도마시장,
202306,185003199,목원대학교,
202306,185003200,목원대정문,
202306,186004780,전민동,
202306,186004781,청구나래아파트,
202306,186004782,전민중학교,
202306,186004783,전민동,
202306,186004784,엑스포아파트,
202306,186004785,청구나래아파트,
202306,186004786,엑스포아파트4단지,
202306,186004787,엑스포코아,
202306,186004788,엑스포아파트1단지,
202306,186004789,엑스포아파트1단지,
202306,186004790,엑스포아파트4단지,
202306,186004791,엑스포코아,
202306,186004792,엑스포코아,
202306,186004793,유성장애인복지관,
202306,186004794,침신대종점,
202306,186004795,유성여고,
202306,186004796,유성여고,
202306,186004797,궁동교,
202306,186004798,계룡리슈빌아파트,
202306,186004799,노은휴먼시아4단지,
202306,186004800,해랑숲마을5단지,
202306,186004801,노은휴먼시아4단지,
202306,186004802,노은3지구종점,
202306,186004803,군수사령부,
202306,186004804,꿈에그린아파트,
202306,186004805,반석고등학교,
202306,186004806,반석고등학교,
202306,186004807,반석마을3단지,
202306,186004809,반석네거리,
202306,186004811,지족초등학교,2504060
202306,186004817,열매마을4.5단지,
202306,186004818,열매마을5.6단지,2504060
202306,186004821,침례신학대학교,
202306,186004822,유성장애인복지관,
202306,186004823,지족동,
202306,186004824,유성여고입구,2504060
202306,186004825,유성여고,
202306,186004826,유성여고입구,
202306,186004827,유성선병원,2504060
202306,186004828,송강마을아파트,2504061
202306,186004829,군인아파트,
202306,186004830,합동군사대학교,
202306,186004831,탑립육교,
202306,186004832,탑립육교,
202306,186004833,탑립육교,
202306,186004834,탑립육교,
202306,186004835,탑립1통.농협창고,
202306,186004836,탑립1통,
202306,186004837,탑립1통,
202306,186004838,탑립1통,
202306,186004839,탑립1통산의절,
202306,186004840,탑립1통산의절,
202306,186004841,탑립,
202306,186004842,탑립,
202306,186004843,탑립,
202306,186004844,탑립,
202306,186004845,청벽산공원삼거리,
202306,186004846,청벽산공원삼거리,
202306,186004847,탑립,
202306,186004848,탑립2통,
202306,186004849,탑립2통,
202306,186004850,대청ENG,
202306,186004851,화인테크,
202306,186004852,화인테크,
202306,186004853,조폐공사ID본부,
202306,186004854,뉴로스,
202306,186004855,조폐공사ID본부,
202306,186004856,뉴로스,
202306,186004857,하기중학교,
202306,186004858,송림마을2단지,
202306,186004859,송림마을3단지,
202306,186004860,송림마을4단지,
202306,186004861,송림마을5.6단지,
202306,186004862,송림마을5.6단지,
202306,186004863,송림마을5.6단지,
202306,186004864,하기동,
202306,186004865,하기동,
202306,186004866,신성동사무소,
202306,186004867,신성동주민센터,
202306,186004868,신성동주민센터,
202306,186004869,신성동사무소,
202306,186004870,미학아파트,
202306,186004871,별밭공원,
202306,186004872,신생병원,
202306,186004873,신생병원,
202306,186004874,신생병원,
202306,186004875,신생병원,
202306,186004876,학하초등학교,
202306,186004877,학하초등학교,
202306,186004878,학하초등학교,
202306,186004879,자광사,
202306,186004880,자광사,
202306,186004881,학하초등학교,
202306,186004882,학하동,
202306,186004883,학하동,
202306,186004884,학하동,
202306,186004885,학하동,
202306,186004886,KT연구원,
202306,186004887,KT대덕연구센터,
202306,293064061,"종촌고(가재마을3,4단지)",2901053
202306,293064062,문화체육관광부,2901052
202306,293064063,국립세종도서관정문,2901052
202306,293064064,국립세종도서관,2901052
202306,293064065,문화체육관광부(남측),2901052
202306,293064066,연양초등학교,2901053
202306,293064067,가재마을12단지,2901053
202306,293064068,가재마을7단지,2901053
202306,293064069,"종촌고(가재마을3,4단지)",2901053
202306,293064070,가락마을8단지,2901053
202306,293064071,가재마을12단지,2901053
202306,293064072,도램마을1단지,2901052
202306,293064073,"도램마을14,15단지",2901052
202306,293064074,세종기숙학원,2901036
202306,293064075,달전리,2901037
202306,293064076,달전리,2901037
202306,293064077,국책연구단지북측,2901051
202306,293064078,국책연구단지북측,2901051
202306,293064079,"시청,시의회,교육청,세무서",2901051
202306,293064080,"시청,시의회,교육청,세무서",2901051
202306,293064081,선박안전기술공단,2901053
202306,293064082,선박안전기술공단,2901053
202306,293064083,번암아파트후문,2901011
202306,293064084,세무서 출장민원실,2901011
202306,293064085,성덕교차로,2901034
202306,293064086,성덕교차로,2901034
202306,293064087,부용농공단지,2901033
202306,293064088,부용농공단지,2901033
202306,293064089,고운고등학교,2901053
202306,293064090,고운고등학교,2901053
202306,293064091,가락초등학교,2901053
202306,293064092,가락초등학교,2901053
202306,293064093,두루중학교,2901053
202306,293064094,두루중학교,2901053
202306,293064095,"두루초,중학교",2901053
202306,293064096,"두루초,중학교",2901053
202306,293064097,가락마을22단지,2901053
202306,293064098,가락마을22단지,2901053
202306,293064099,"범지기3,9단지(청소년센터)",2901053
202306,293064100,"범지기3,9단지(청소년센터)",2901053
202306,293064101,범지기마을10단지북측,2901053
202306,293064102,범지기마을10단지북측,2901053
202306,293064103,"도담초,중,고등학교",2901052
202306,293064104,"고운초,중학교",2901053
202306,293064105,"고운초,중학교",2901053
202306,293064106,가락마을14단지,2901053
202306,293064107,가락마을14단지,2901053
202306,293064108,도램마을20단지,2901052
202306,293064109,"도램마을8,10단지",2901052
202306,293064110,"도램마을8,10단지",2901052
202306,293064111,온빛초등학교,2901053
202306,293064112,온빛초등학교,2901053
202306,293064113,"가락마을17,18단지",2901053
202306,293064114,"가락마을17,18단지",2901053
202306,293064115,두루고등학교,2901053
202306,293064116,두루고등학교,2901053
202306,293064117,"가락마을10,13단지",2901053
202306,293064118,"가락마을10,13단지",2901053
202306,293064119,"가락마을9,11단지",2901053
202306,293064120,"가락마을9,11단지",2901053
202306,293064121,으뜸초등학교,2901053
202306,293064122,으뜸초등학교,2901053
202306,293064123,고운동커뮤니티센터남측,2901053
202306,293064124,고운동커뮤니티센터남측,2901053
202306,293064125,가재마을7단지,2901053
202306,293064126,대교1리경로당,2901035
202306,293064127,대교1리경로당,2901035
202306,293064128,김종서장군묘,2901035
202306,293064129,김종서장군묘,2901035
202306,293064130,봉암리,2901034
202306,293064131,봉암리,2901034
202306,293064132,송곡2리,2901034
202306,293064133,송곡2리,2901034
202306,293064134,송학1리(전원마을),2901035
202306,293064135,송학1리(전원마을),2901035
202306,293064136,송학삼거리,2901035
202306,293064137,송학삼거리,2901035
202306,293064138,"가재마을5,8단지",2901051
202306,293064139,"가재마을5,8단지",2901031
202306,293064140,고운동커뮤니티센터북측,2901053
202306,293064141,고운동커뮤니티센터북측,2901051
202306,293064142,대법원등기정보센터,2901053
202306,293064143,다정동(장기로),2901051
202306,293064144,다빛초등학교(가재마을1단지),2901051
202306,286070015,시어골,
202306,286070016,산성동/시내버스정류장,
202306,286070017,금성여자고등학교,
202306,286070018,금성여자고등학교,
202306,286070019,문예회관,
202306,286070020,문예회관.금성여고,
202306,286070029,웅진도서관,
202306,286070030,웅진도서관,
202306,286070031,국립공주박물관,
202306,286070033,공주의료원,
202306,286070034,공주의료원,
202306,286070035,한옥마을,
202306,286070036,한옥마을,
202306,286071001,공주대옥룡캠퍼스,
202306,286071002,옥룡주공아파트,
202306,286071003,옥룡주공아파트,
202306,286071004,공주대옥룡캠퍼스,
202306,286071005,옥룡동 교차로,
202306,286071006,옥룡동 교차로,
202306,286071015,공주여고(종점),3402055
202306,286071033,공주고등학교(후문),3402051
202306,286071036,월송2단지(세종방면),3402059
202306,286071037,월송2단지(신관초방면),3402059
202306,286071038,코아루아파트(천막사거리방면),
202306,286071045,천년나무3단지(월송동주민센터방면),286
202306,286071046,천년나무3단지(현대4차방면),286
202306,286071047,강북도서관(현대4차방면),286
202306,286071048,강북도서관(천년나무3단지방면),286
202306,286071059,흥화하브아파트(신관동방면),286
202306,286071082,동현동(공주신관방면),
202306,286071083,동현동(장군면 방면),
202306,286071085,월송동마을회관(신관동방면),286
202306,286071086,월송동마을회관,286
202306,286071097,막골,
202306,286071098,막골,
202306,286071104,흥화하브아파트,
202306,286071105,흥화하브아파트,
202306,286071106,학봉교,
202306,286071107,학봉교,
202306,286071108,신관동행정복지센터(신관초방면),286
202306,286900001,test111,
202306,290014001,한삼천교,
202306,290014002,한삼천교,
202306,290014003,한삼천2리,
202306,290014004,한삼천2리,
202306,290014005,벌곡,
202306,290014006,벌곡,
202306,290014007,새한주유소,
202306,290014008,새한주유소,
202306,290014009,벌곡농협,
202306,290014010,벌곡농협,
202306,290014011,양산교,
202306,290014012,양산교,
202306,290014013,수정리,
202306,290014014,수정리,
202306,290014015,고도리,
202306,290014016,고도리,
202306,290014017,사정2리,
202306,290014018,사정2리,
202306,290014019,조령리입구,
202306,290014020,조령리입구,
202306,290014021,신양3리,
202306,290014022,신양3리,
202306,290014023,신양2리,
202306,290014024,신양2리,
202306,290014025,사정1리,
202306,290014026,사정1리,
202306,290014027,신양2리,
202306,290014028,신양2리,
202306,290014029,신양1리,
202306,290014030,신양1리,
202306,290014031,신양리,
202306,290014032,신양리,
202306,290014033,벌곡면대덕리,
202306,290014034,대덕리,
202306,290014035,대덕리,
202306,290014036,조동1리,
202306,292014001,지량1리,
202306,292014002,지량1리,
202306,292014003,압재,
202306,292014004,압재,
202306,292014005,압재,
202306,292014006,신대,
202306,292014007,지량리,
202306,292014008,지량리,
202306,292014009,둥구나무집,
202306,292014010,부대앞,
202306,292014011,둥구나무집,
202306,292014012,부대앞,
202306,292014013,신대2리,
202306,292014014,신대3리,
202306,292014015,신대2리,
202306,292014016,신대3리,
202306,292014017,한마음아파트,
202306,292014018,한마음아파트,
202306,292014019,신대1리,
202306,292014020,신대1리,
202306,292014021,구만리,
202306,271000632,오송역종점,
202306,271000633,연제(분토골)리,
202306,271000634,연제(분토골)리,
202306,271000635,첨단의료산업진흥재단,
202306,271000641,보건의료행정타운,
202306,271000642,궁말,
202306,271000646,내곡초등학교,0
202306,271000647,내곡초등학교,0
202306,271000648,강서2동행정복지센터,0
202306,271000649,강서2동행정복지센터,0
202306,271000650,테크노폴리스지웰,0
202306,271000651,테크노폴리스지웰,0
202306,271000652,송절교차로,0
202306,271000653,송절교차로,0
202306,271006260,충청북도교육청,
202306,271006270,충청북도교육청앞,
202306,271006300,충북고등학교,
202306,271006360,청주남중,
202306,271006370,청주교도소,
202306,271006380,청주교도소,
202306,271006390,청주교육대학교,
202306,271006400,청주교육대학교앞,
202306,271006460,신한은행,
202306,271006470,신한은행,
202306,271006540,시외버스터미널,
202306,271006600,수곡우체국,
202306,271006680,가경세원3차아파트,
202306,271006760,충북선거관리위원회,
202306,271007250,고속.시외터미널,
202306,271007260,충북선거관리위원회,
202306,271007270,복대가경시장,
202306,271007280,복대가경시장,
202306,271007350,남성초등학교,
202306,271007360,남성중학교앞,
202306,271007370,남성중학교,
202306,271007400,꽃다리.아동복지관,
202306,271007410,꽃다리,
202306,271007420,고속버스터미널앞,
202306,271007670,서부소방서,
202306,271007680,이마트,
202306,271007690,이마트앞,
202306,271008270,효성아파트앞,
202306,271008540,충북대학교입구앞,
202306,271008550,충북대학교입구,
202306,271008560,청주체육관,
202306,271008570,청주체육관,
202306,271008620,청주고등학교,
202306,271008630,청주고등학교앞,
202306,271008740,중앙여자고등학교,
202306,271008750,중앙여자고등학교앞,
202306,271009050,부모산.연화사,
202306,271009060,부모산.연화사,
202306,271009210,시계탑,
202306,271009220,시계탑,
202306,271009340,서원초등학교앞,
202306,271009350,서원초등학교,
202306,271009430,삼일아파트,
202306,271009440,삼일아파트,
202306,271009520,사창사거리,
202306,271009530,사창사거리,
202306,271009550,사직사거리,
202306,271009560,사직사거리,
202306,271009600,비하 새동네,
202306,271009610,비하.새동네,
202306,271010100,산업단지입구,
202306,271010110,산업단지입구,
202306,271010111,서평1리,2901011
202306,271010112,봉명종점하차,64
202306,271010113,봉명종점승차,64
202306,271010114,부강성당,64
202306,271010115,부강성당,64
202306,272000001,test1,112
202306,272000002,test4,0
202306,272900001,test3,0
202306,274000031,미래나노텍,
202306,274000032,미래나노텍,
202306,274000055,서평교,2901011
202306,274000059,서평교,2901011
202306,274002001,중봉리,2901011
202306,274002040,중봉리,2901011
202306,274002060,오송역,3331013
202306,274002061,오송역(도착),3331013
202306,274002082,상봉2리(가마소),3331013
202306,274002083,상봉2리(가마소),3331013
202306,274002084,상봉초등학교,3331013
202306,274002085,상봉초등학교,3331013
202306,274002086,서평리,2901011
202306,274002087,서평리,2901011
202306,274002088,서평1리,2901011
202306,274002089,동평3리,2901011
202306,274002090,동평3리,2901011
202306,274012290,외천,
202306,274012300,외천리,
202306,274012310,외천,
202306,274012320,외천3리,
202306,274012330,외천2리,
202306,183002196,가는골,
202306,183002197,세천.새동네,
202306,183002198,세천.새동네,
202306,183002199,애기밭골입구,
202306,183002200,애기밭골입구,
202306,183002201,세천동,
202306,183002202,세천동,
202306,183002203,세정골,
202306,183002204,세정골,
202306,183002205,세천치안센터,
202306,183002206,대청동주민센터,
202306,183002207,세천삼거리,
202306,183002208,대전역동광장,
202306,183002209,대전역종점지,
202306,183002210,대전역동광장,
202306,183002211,대전역동광장,
202306,183002212,대전역동광장,
202306,183002213,대전역동광장종점,
202306,183002214,대전역동광장종점,
202306,183002215,대전역동광장,
202306,183002216,대성여자고등학교,
202306,183002217,대전역동광장,
202306,183002218,대전역동광장,
202306,183002219,대전역동광장,
202306,183002220,중앙동주민센터,
202306,183002221,대전역동광장,
202306,183002222,중앙동주민센터,
202306,183002223,신안동,
202306,183002224,소호2동,
202306,183002225,소호2동,
202306,183002226,소호동,
202306,183002227,소호동,
202306,183002228,소리.말미,
202306,183002229,소리.말미,
202306,183002230,오리골,
202306,183002231,오리골,
202306,183002232,세천삼거리,
202306,183002233,바깥아감,
202306,183002234,바깥아감,
202306,183002235,바깥아감,
202306,183002236,신상동,
202306,183002237,안아감마을,
202306,183002238,신흥초등학교입구,
202306,183002239,신흥초등학교입구,
202306,183002240,신안동,
202306,183002241,신촌동,
202306,183002242,신촌동,
202306,183002243,국제금식기도원,
202306,183002244,국제금식기도원,
202306,183002245,요골,
202306,183002246,요골,
202306,183002247,비금부락,
202306,183002248,비금부락,
202306,183002249,신절골,
202306,183002250,신절골,
202306,183002251,구절골,
202306,183002252,구절골,
202306,183002253,신흥동종점,
202306,183002254,신흥동종점,
202306,183002255,제2치수교,
202306,183002256,신흥동주민센터,
202306,183002257,제2치수교,
202306,183002258,신흥동시외버스정류소,
202306,183002259,신흥마을아파트,
202306,183002260,신흥동시외버스정류소,
202306,183002261,신흥마을아파트,
202306,183002262,토망대,
202306,183002263,토망대.오동,
202306,183002264,오동,
202306,183002265,오동,
202306,183002266,오동,
202306,183002267,오동,
202306,183002268,한밭여중입구,
202306,183002269,용방마을아파트,
202306,183002270,용방마을아파트,
202306,183002271,우송대입구,
202306,183002272,우송대입구,
202306,183002273,용운고층아파트,
202306,183002274,용운종합사회복지관,
202306,183002275,용수골,
202306,183002276,꿈에그린아파트,
202306,183002277,용운마젤란아파트,
202306,183002278,꿈에그린아파트,
202306,183002279,용운마젤란아파트,
202306,183002280,대전대학교입구,
202306,183002281,대전대학교입구,
202306,183002282,대전대학교입구,
202306,183002283,용운동주민센터,
202306,183002284,대전대학교,
202306,183002285,용운초등학교,
202306,183002286,용운동주민센터,
202306,183002287,용운도서관,
202306,183002288,용운도서관,
202306,183002289,모리아파트,
202306,183002290,용운주공아파트1단지,
202306,183002291,대전대학교동문,
202306,183002292,대전대학교,
202306,183002293,대전대학교종점,
202306,183002294,대전대학교종점,
202306,184005103,문화2동,
202306,184005104,문화동삼익아파트,
202306,184005105,서대전역네거리,
202306,184005106,한밭도서관,
202306,184005107,센트럴파크,
202306,184005108,한밭도서관,
202306,184005109,센트럴파크,
202306,184005110,한국산업인력공단,
202306,184005111,대전국제통상고,
202306,184005112,한밭도서관,
202306,184005113,대전국제통상고,
202306,184005114,센트럴파크아파트,
202306,184005115,센트럴파크아파트,
202306,184005116,과례마을,
202306,184005117,과례마을,
202306,184005118,충남과학직업교육원,
202306,184005119,충남과학직업교육원,
202306,184005120,한밭도서관후문,
202306,184005121,한밭도서관후문,
202306,184005122,충남대학교병원,
202306,184005123,서대전네거리역,
202306,184005124,충남대학교병원,
202306,184005125,홀트아동복지회관,
202306,184005126,대전충남병무청,
202306,184005127,대전충남병무청,
202306,184005128,청란여자고등학교,
202306,184005129,청란여자고등학교,
202306,184005130,한밭종합운동장,
202306,184005131,한밭종합운동장,
202306,184005132,부사네거리,
202306,184005133,부사네거리,
202306,184005134,부사네거리,
202306,184005135,우남스타원아파트,
202306,184005136,우남스타원아파트,
202306,184005137,사정교,
202306,184005138,사정교,
202306,184005139,사정동,
202306,184005140,사정동,
202306,184005141,산성초등학교,
202306,184005142,산성초등학교,
202306,184005143,대전유아교육진흥원,
202306,184005144,대전유아교육진흥원,
202306,184005145,오월드입구,
202306,184005146,오월드입구,
202306,184005147,상당,
202306,184005148,상당,
202306,184005149,백골삼거리,
202306,184005150,백골삼거리,
202306,184005151,동물원기점,
202306,184005152,대전보훈공원입구,
202306,184005153,오월드,
202306,184005154,대전보훈공원입구,
202306,184005155,동물원기점,
202306,184005156,오월드,
202306,184005157,동물원종점,
202306,184005158,동물원종점,
202306,184005159,윗사정삼거리,
202306,184005160,윗사정삼거리,
202306,184005161,사정공원,
202306,184005162,오월드기점지,
202306,184005163,백골저수지,
202306,184005164,백골저수지,
202306,184005165,한밭가든아파트,
202306,184005166,한밭가든아파트,
202306,184005167,산성네거리,
202306,184005168,산성네거리,
202306,184005169,산성동주민센터,
202306,184005170,산성동주민센터,
202306,184005171,서부터미널종점,
202306,184005172,머티네거리,
202306,184005173,산성시장,
202306,184005174,산성시장,
202306,184005175,머티네거리,
202306,184005176,머티네거리,
202306,184005177,서부터미널,
202306,184005178,서부터미널,
202306,184005179,문성초등학교입구,
202306,184005180,문성초등학교입구,
202306,184005181,산성동새마을회관,
202306,184005182,산성동새마을회관,
202306,184005183,탑골입구,
202306,184005184,산성우성아파트,
202306,184005185,보성초등학교,
202306,184005186,보성네거리,
202306,184005187,보성네거리,
202306,184005188,중구보건소,
202306,184005189,남대전등기소,
202306,184005190,남대전등기소,
202306,184005191,석교동주민센터,
202306,184005192,석교동주민센터,
202306,184005193,석교치안센터,
202306,184005194,석교치안센터,
202306,184005195,호수돈여고,
202306,184005196,중촌네거리,
202306,184005197,대전충남병무청,
202306,184005198,은행선화동주민센터,
202306,185003489,남선공원네거리,
202306,185003490,남선공원네거리,
202306,185003491,평촌동종점,
202306,185003492,평촌동종점,
202306,185003493,평촌1통,
202306,185003494,평촌1통,
202306,185003495,평촌,
202306,185003496,평촌2통,
202306,185003497,평촌2통,
202306,185003498,장전,
202306,185003499,장전,
202306,185003500,평촌,
202306,185003501,평촌,
202306,185003502,사기점골,
202306,185003503,사기점골,
202306,185003504,새터,
202306,185003505,대추벌,
202306,185003506,대추벌,
202306,185003507,수영장,
202306,185003508,수영장,
202306,185003509,흑석리역,
202306,185003510,흑석리역,
202306,185003511,기성농협,
202306,185003512,기성농협,
202306,185003513,기성농협,
202306,185003514,장평보유원지,
202306,185003515,흑석네거리,
202306,185003516,흑석네거리,
202306,185003517,장평보유원지,
202306,185003518,기성중학교,
202306,185003519,기성중학교,
202306,185003520,노루벌,
202306,185003521,노루벌,
202306,185003522,사진개,
202306,185003523,사진개,
202306,185003524,등골,
202306,185003525,등골,
202306,186001447,충대농대종점,
202306,186001448,군수사령부,
202306,186001449,꿈에그린아파트,
202306,186001450,해랑숲마을5단지,
202306,186001451,해랑숲마을6단지,
202306,186001452,새미래중학교,
202306,186004001,한국전자통신연구원,
202306,186004002,한국전자통신연구원,
202306,186004003,한국전자통신연구원,
202306,186004004,한국전자통신연구원,
202306,186004005,대덕중학교,
202306,186004006,대덕중학교,
202306,186004007,엑스포과학공원,
202306,186004008,엑스포과학공원,
202306,186004009,국립중앙과학관,
202306,186004010,갑동,
202306,186004011,갑동,
202306,186004012,유성컨트리클럽,
202306,186004013,유성컨트리클럽,
202306,186004014,현충원주차장,
202306,186004015,수통골입구,
202306,186004016,수통골입구,
202306,186004017,수통골기점지,
202306,186004018,학하동종점,
202306,186004019,학의뜰아파트,
202306,186004020,학하동종점,
202306,186004021,학의뜰아파트,
202306,186004022,미학아파트,
202306,186004023,미학아파트,
202306,186004024,별밭공원,
202306,186004025,계산동,
202306,186004026,계산동,
202306,186004027,진미식품,
202306,186004028,대덕밸리IC,
202306,186004029,북대전IC네거리,
202306,186004030,북대전IC네거리,
202306,186004031,대덕밸리IC,
202306,186004032,테크노밸리1단지,
202306,186004033,테크노밸리1단지,
202306,186004034,테크노밸리2단지,
202306,186004035,테크노밸리2단지,
202306,186004036,테크노밸리7단지,
202306,186004037,테크노밸리4단지,
202306,186004038,테크노밸리4단지,
202306,186004039,테크노밸리4단지,
202306,186004040,테크노밸리4단지,
202306,186004041,북부평생교육문화센터,
202306,186004042,테크노밸리6단지,
202306,186004043,테크노밸리6단지,
202306,186004044,테크노밸리6단지,
202306,186004045,테크노밸리3.5단지,
202306,186004046,배재대산학협,
202306,186004047,한국가스기술공사,2502054
202306,186004048,중일고등학교,
202306,186004049,테크노밸리3.5단지앞,
202306,186004050,중일고등학교,
202306,186004051,동화중학교앞,
202306,186004052,롯데마트대덕점,
202306,186004053,롯데마트대덕점,
202306,186004055,한국가스기술공사,
202306,187001218,신동아아파트,
202306,187001219,화정초등학교,
202306,187001220,오정철교,
202306,187001221,동도초등학교입구,
202306,187001222,오정우체국,
202306,187001223,오정네거리,
202306,187001224,오정우체국,
202306,187001225,오정네거리,
202306,187001226,한남오거리,
202306,187001227,한남오거리,
202306,187001228,오정육교,
202306,187001229,오정육교,
202306,187001230,대덕구청,
202306,187001231,한남오거리,
202306,187001232,한남오거리,
202306,187001233,오정동,
202306,187001234,오정동,
202306,187001235,대화동고개,
202306,187001236,대전병원,
202306,187001237,대덕구청,
202306,187001238,대전병원,
202306,187001239,시영아파트,
202306,187001240,한남대학교,
202306,187001241,한남대학교,
202306,187001242,홍도동,
202306,187001243,경덕중학교입구,
202306,187001244,한남대학교,
202306,187001245,한남대학교,
202306,187001246,대전신학대학교,
202306,187001247,보조댐,2502054
202306,187001248,보조댐,2502054
202306,187001249,와동현대아파트,
202306,187001250,와동종점,
202306,187001251,들말/신대차고지,
202306,187001252,와동기점지,
202306,187001253,와동기점지,
202306,187001254,들말/신대차고지,
202306,187001255,장동예비군훈련장,
202306,187001256,장동예비군훈련장,
202306,187001257,장동약수터,
202306,187001258,약수터,
202306,187001259,장동고개,
202306,187001260,장동고개,
202306,187001261,신탄진정수장,
202306,187001262,신탄진정수장,
202306,187001263,용호동종점,
202306,187001264,용호동종점,
202306,187001267,원촌교,
202306,187001268,원촌교,
202306,187001269,읍내네거리종점,
202306,187001270,회덕2통,
202306,187001271,회덕2통,
202306,187001272,읍내네거리,
202306,187001273,읍내네거리,
202306,187001274,회덕동주민센터,
202306,187001275,회덕동주민센터,
202306,187001276,대한통운,
202306,187001277,대한통운,
202306,187001278,대한통운종점,
202306,187001279,대한통운종점,
202306,187001280,대한통운종점,
202306,187001281,대한통운종점,
202306,187001282,대한통운종점,
